01:32:55 select cash from memb_info where memb_guid = 8
01:44:42 Load Cash Item List, Type : ;, Index : Group, Amount : Index, UseTime : Amount, Category : Time, Price : Sellhow,SPOP : BuyType
13:32:43 Load Cash Item List, Type : 14, Index : 84, Amount : 0, UseTime : 0, Category : 12, Price : 50,SPOP : 0
13:32:43 Load Cash Item List, Type : 14, Index : 85, Amount : 0, UseTime : 0, Category : 12, Price : 50,SPOP : 0
13:32:43 Load Cash Item List, Type : 14, Index : 86, Amount : 0, UseTime : 0, Category : 12, Price : 50,SPOP : 0
13:32:43 Load Cash Item List, Type : 14, Index : 87, Amount : 0, UseTime : 0, Category : 12, Price : 50,SPOP : 0
13:32:43 Load Cash Item List, Type : 13, Index : 46, Amount : 0, UseTime : 0, Category : 12, Price : 50,SPOP : 0
13:32:43 Load Cash Item List, Type : 13, Index : 47, Amount : 0, UseTime : 0, Category : 12, Price : 50,SPOP : 0
13:32:43 Load Cash Item List, Type : 13, Index : 48, Amount : 0, UseTime : 0, Category : 12, Price : 50,SPOP : 0
13:32:43 Load Cash Item List, Type : 14, Index : 53, Amount : 0, UseTime : 0, Category : 12, Price : 50,SPOP : 0
13:32:43 Load Cash Item List, Type : 14, Index : 54, Amount : 0, UseTime : 0, Category : 12, Price : 50,SPOP : 0
13:32:43 Load Cash Item, Count:353
13:32:43 Load Branch Item List, BranchID : 1 ItemGuid : 2
13:32:43 Load Branch Item List, BranchID : 1 ItemGuid : 3
13:32:43 Load Branch Item List, BranchID : 1 ItemGuid : 4
13:32:43 Load Branch Item List, BranchID : 1 ItemGuid : 5
13:32:43 Load Branch Item List, BranchID : 1 ItemGuid : 6
13:32:43 Load Branch Item List, BranchID : 1 ItemGuid : 7
13:32:43 Load Branch Item List, BranchID : 1 ItemGuid : 8
13:32:43 Load Branch Item List, BranchID : 1 ItemGuid : 9
13:32:43 Load Branch Item List, BranchID : 1 ItemGuid : 10
13:32:43 Load Branch Item List, BranchID : 1 ItemGuid : 11
13:32:43 Load Branch Item List, BranchID : 1 ItemGuid : 12
13:32:43 Load Branch Item List, BranchID : 1 ItemGuid : 13
13:32:43 Load Branch Item List, BranchID : 1 ItemGuid : 14
13:32:43 Load Branch Item List, BranchID : 1 ItemGuid : 15
13:32:43 Load Branch Item List,Count : 14
13:32:43 [ANTI-HACKING][IP LIST] IP : [127.0.0.1]
13:32:43 [IP List Load]-AllowableIpList.txt file is Loaded
13:32:43 WZItemShopServer Run...
13:32:44 Connecting to SQL server...
13:32:44 SQL server connected !
13:32:46 127.0.0.1:49707 Connected!
13:32:46 127.0.0.1:49707 Send Cash Branch Item List to GameServer.
13:32:46 127.0.0.1:49707 Send Cash Item List to GameServer.
13:32:53 127.0.0.1:49714 Connected!
13:32:53 127.0.0.1:49714 Send Cash Branch Item List to GameServer.
13:32:53 127.0.0.1:49714 Send Cash Item List to GameServer.
22:17:06 select cash from memb_info where memb_guid = 8
22:57:26 Load Cash Item List, Type : ;, Index : Group, Amount : Index, UseTime : Amount, Category : Time, Price : Sellhow,SPOP : BuyType
22:57:26 Load Cash Item List, Type : 13, Index : 43, Amount : 0, UseTime : 1440, Category : 0, Price : 100,SPOP : 1
22:57:26 Load Cash Item List, Type : 13, Index : 44, Amount : 0, UseTime : 1440, Category : 0, Price : 100,SPOP : 1
22:57:26 Load Cash Item List, Type : 13, Index : 45, Amount : 0, UseTime : 1440, Category : 0, Price : 100,SPOP : 1
22:57:26 Load Cash Item List, Type : 14, Index : 78, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
22:57:26 Load Cash Item List, Type : 14, Index : 79, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
22:57:26 Load Cash Item List, Type : 14, Index : 80, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
22:57:26 Load Cash Item List, Type : 14, Index : 81, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
22:57:26 Load Cash Item List, Type : 14, Index : 82, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
22:57:26 Load Cash Item List, Type : 14, Index : 72, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
22:57:26 Load Cash Item List, Type : 14, Index : 73, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
22:57:26 Load Cash Item List, Type : 14, Index : 74, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
22:57:26 Load Cash Item List, Type : 14, Index : 75, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
22:57:26 Load Cash Item List, Type : 14, Index : 76, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
22:57:26 Load Cash Item List, Type : 14, Index : 77, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
22:57:26 Load Cash Item List, Type : 0, Index : 1, Amount : 0, UseTime : 0, Category : 1, Price : 5,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 2, Amount : 0, UseTime : 0, Category : 1, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 3, Amount : 0, UseTime : 0, Category : 1, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 4, Amount : 0, UseTime : 0, Category : 1, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 5, Amount : 0, UseTime : 0, Category : 1, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 6, Amount : 0, UseTime : 0, Category : 1, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 7, Amount : 0, UseTime : 0, Category : 1, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 8, Amount : 0, UseTime : 0, Category : 1, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 9, Amount : 0, UseTime : 0, Category : 1, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 10, Amount : 0, UseTime : 0, Category : 1, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 11, Amount : 0, UseTime : 0, Category : 1, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 12, Amount : 0, UseTime : 0, Category : 1, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 13, Amount : 0, UseTime : 0, Category : 1, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 14, Amount : 0, UseTime : 0, Category : 1, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 15, Amount : 0, UseTime : 0, Category : 1, Price : 25,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 16, Amount : 0, UseTime : 0, Category : 1, Price : 30,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 17, Amount : 0, UseTime : 0, Category : 1, Price : 35,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 18, Amount : 0, UseTime : 0, Category : 1, Price : 35,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 19, Amount : 0, UseTime : 0, Category : 1, Price : 40,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 20, Amount : 0, UseTime : 0, Category : 1, Price : 50,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 21, Amount : 0, UseTime : 0, Category : 1, Price : 50,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 22, Amount : 0, UseTime : 0, Category : 1, Price : 80,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 23, Amount : 0, UseTime : 0, Category : 1, Price : 80,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 24, Amount : 0, UseTime : 0, Category : 1, Price : 70,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 25, Amount : 0, UseTime : 0, Category : 1, Price : 70,SPOP : 0
22:57:26 Load Cash Item List, Type : 0, Index : 31, Amount : 0, UseTime : 0, Category : 1, Price : 50,SPOP : 0
22:57:26 Load Cash Item List, Type : 1, Index : 0, Amount : 0, UseTime : 0, Category : 1, Price : 5,SPOP : 0
22:57:26 Load Cash Item List, Type : 1, Index : 1, Amount : 0, UseTime : 0, Category : 1, Price : 5,SPOP : 0
22:57:26 Load Cash Item List, Type : 1, Index : 2, Amount : 0, UseTime : 0, Category : 1, Price : 5,SPOP : 0
22:57:26 Load Cash Item List, Type : 1, Index : 3, Amount : 0, UseTime : 0, Category : 1, Price : 5,SPOP : 0
22:57:26 Load Cash Item List, Type : 1, Index : 4, Amount : 0, UseTime : 0, Category : 1, Price : 5,SPOP : 0
22:57:26 Load Cash Item List, Type : 1, Index : 5, Amount : 0, UseTime : 0, Category : 1, Price : 5,SPOP : 0
22:57:26 Load Cash Item List, Type : 1, Index : 6, Amount : 0, UseTime : 0, Category : 1, Price : 5,SPOP : 0
22:57:26 Load Cash Item List, Type : 1, Index : 7, Amount : 0, UseTime : 0, Category : 1, Price : 5,SPOP : 0
22:57:26 Load Cash Item List, Type : 1, Index : 8, Amount : 0, UseTime : 0, Category : 1, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 2, Index : 0, Amount : 0, UseTime : 0, Category : 1, Price : 5,SPOP : 0
22:57:26 Load Cash Item List, Type : 2, Index : 1, Amount : 0, UseTime : 0, Category : 1, Price : 5,SPOP : 0
22:57:26 Load Cash Item List, Type : 2, Index : 2, Amount : 0, UseTime : 0, Category : 1, Price : 5,SPOP : 0
22:57:26 Load Cash Item List, Type : 2, Index : 3, Amount : 0, UseTime : 0, Category : 1, Price : 5,SPOP : 0
22:57:26 Load Cash Item List, Type : 2, Index : 4, Amount : 0, UseTime : 0, Category : 1, Price : 5,SPOP : 0
22:57:26 Load Cash Item List, Type : 2, Index : 5, Amount : 0, UseTime : 0, Category : 1, Price : 5,SPOP : 0
22:57:26 Load Cash Item List, Type : 2, Index : 6, Amount : 0, UseTime : 0, Category : 1, Price : 30,SPOP : 0
22:57:26 Load Cash Item List, Type : 2, Index : 7, Amount : 0, UseTime : 0, Category : 1, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 2, Index : 8, Amount : 0, UseTime : 0, Category : 1, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 2, Index : 9, Amount : 0, UseTime : 0, Category : 1, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 2, Index : 10, Amount : 0, UseTime : 0, Category : 1, Price : 25,SPOP : 0
22:57:26 Load Cash Item List, Type : 2, Index : 11, Amount : 0, UseTime : 0, Category : 1, Price : 25,SPOP : 0
22:57:26 Load Cash Item List, Type : 2, Index : 12, Amount : 0, UseTime : 0, Category : 1, Price : 30,SPOP : 0
22:57:26 Load Cash Item List, Type : 2, Index : 13, Amount : 0, UseTime : 0, Category : 1, Price : 35,SPOP : 0
22:57:26 Load Cash Item List, Type : 2, Index : 14, Amount : 0, UseTime : 0, Category : 1, Price : 50,SPOP : 0
22:57:26 Load Cash Item List, Type : 2, Index : 15, Amount : 0, UseTime : 0, Category : 1, Price : 60,SPOP : 0
22:57:26 Load Cash Item List, Type : 3, Index : 0, Amount : 0, UseTime : 0, Category : 1, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 3, Index : 1, Amount : 0, UseTime : 0, Category : 1, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 3, Index : 2, Amount : 0, UseTime : 0, Category : 1, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 3, Index : 3, Amount : 0, UseTime : 0, Category : 1, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 3, Index : 4, Amount : 0, UseTime : 0, Category : 1, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 3, Index : 5, Amount : 0, UseTime : 0, Category : 1, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 3, Index : 6, Amount : 0, UseTime : 0, Category : 1, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 3, Index : 7, Amount : 0, UseTime : 0, Category : 1, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 3, Index : 8, Amount : 0, UseTime : 0, Category : 1, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 3, Index : 9, Amount : 0, UseTime : 0, Category : 1, Price : 25,SPOP : 0
22:57:26 Load Cash Item List, Type : 3, Index : 10, Amount : 0, UseTime : 0, Category : 1, Price : 25,SPOP : 0
22:57:26 Load Cash Item List, Type : 4, Index : 0, Amount : 0, UseTime : 0, Category : 2, Price : 5,SPOP : 0
22:57:26 Load Cash Item List, Type : 4, Index : 1, Amount : 0, UseTime : 0, Category : 2, Price : 1,SPOP : 0
22:57:26 Load Cash Item List, Type : 4, Index : 2, Amount : 0, UseTime : 0, Category : 2, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 4, Index : 3, Amount : 0, UseTime : 0, Category : 2, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 4, Index : 4, Amount : 0, UseTime : 0, Category : 2, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 4, Index : 5, Amount : 0, UseTime : 0, Category : 2, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 4, Index : 6, Amount : 0, UseTime : 0, Category : 2, Price : 30,SPOP : 0
22:57:26 Load Cash Item List, Type : 4, Index : 8, Amount : 0, UseTime : 0, Category : 2, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 4, Index : 9, Amount : 0, UseTime : 0, Category : 2, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 4, Index : 10, Amount : 0, UseTime : 0, Category : 2, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 4, Index : 11, Amount : 0, UseTime : 0, Category : 2, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 4, Index : 12, Amount : 0, UseTime : 0, Category : 2, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 4, Index : 13, Amount : 0, UseTime : 0, Category : 2, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 4, Index : 14, Amount : 0, UseTime : 0, Category : 2, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 4, Index : 16, Amount : 0, UseTime : 0, Category : 2, Price : 25,SPOP : 0
22:57:26 Load Cash Item List, Type : 4, Index : 17, Amount : 0, UseTime : 0, Category : 2, Price : 30,SPOP : 0
22:57:26 Load Cash Item List, Type : 4, Index : 18, Amount : 0, UseTime : 0, Category : 2, Price : 30,SPOP : 0
22:57:26 Load Cash Item List, Type : 4, Index : 19, Amount : 0, UseTime : 0, Category : 2, Price : 35,SPOP : 0
22:57:26 Load Cash Item List, Type : 4, Index : 20, Amount : 0, UseTime : 0, Category : 2, Price : 40,SPOP : 0
22:57:26 Load Cash Item List, Type : 4, Index : 21, Amount : 0, UseTime : 0, Category : 2, Price : 45,SPOP : 0
22:57:26 Load Cash Item List, Type : 4, Index : 22, Amount : 0, UseTime : 0, Category : 2, Price : 50,SPOP : 0
22:57:26 Load Cash Item List, Type : 5, Index : 0, Amount : 0, UseTime : 0, Category : 3, Price : 5,SPOP : 0
22:57:26 Load Cash Item List, Type : 5, Index : 1, Amount : 0, UseTime : 0, Category : 3, Price : 5,SPOP : 0
22:57:26 Load Cash Item List, Type : 5, Index : 2, Amount : 0, UseTime : 0, Category : 3, Price : 5,SPOP : 0
22:57:26 Load Cash Item List, Type : 5, Index : 3, Amount : 0, UseTime : 0, Category : 3, Price : 5,SPOP : 0
22:57:26 Load Cash Item List, Type : 5, Index : 4, Amount : 0, UseTime : 0, Category : 3, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 5, Index : 5, Amount : 0, UseTime : 0, Category : 3, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 5, Index : 6, Amount : 0, UseTime : 0, Category : 3, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 5, Index : 7, Amount : 0, UseTime : 0, Category : 3, Price : 30,SPOP : 0
22:57:26 Load Cash Item List, Type : 5, Index : 8, Amount : 0, UseTime : 0, Category : 3, Price : 25,SPOP : 0
22:57:26 Load Cash Item List, Type : 5, Index : 9, Amount : 0, UseTime : 0, Category : 3, Price : 30,SPOP : 0
22:57:26 Load Cash Item List, Type : 5, Index : 10, Amount : 0, UseTime : 0, Category : 3, Price : 40,SPOP : 0
22:57:26 Load Cash Item List, Type : 5, Index : 11, Amount : 0, UseTime : 0, Category : 3, Price : 50,SPOP : 0
22:57:26 Load Cash Item List, Type : 5, Index : 12, Amount : 0, UseTime : 0, Category : 3, Price : 60,SPOP : 0
22:57:26 Load Cash Item List, Type : 5, Index : 13, Amount : 0, UseTime : 0, Category : 3, Price : 80,SPOP : 0
22:57:26 Load Cash Item List, Type : 6, Index : 0, Amount : 0, UseTime : 0, Category : 4, Price : 5,SPOP : 0
22:57:26 Load Cash Item List, Type : 6, Index : 1, Amount : 0, UseTime : 0, Category : 4, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 6, Index : 2, Amount : 0, UseTime : 0, Category : 4, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 6, Index : 3, Amount : 0, UseTime : 0, Category : 4, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 6, Index : 4, Amount : 0, UseTime : 0, Category : 4, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 6, Index : 5, Amount : 0, UseTime : 0, Category : 4, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 6, Index : 6, Amount : 0, UseTime : 0, Category : 4, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 6, Index : 7, Amount : 0, UseTime : 0, Category : 4, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 6, Index : 8, Amount : 0, UseTime : 0, Category : 4, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 6, Index : 9, Amount : 0, UseTime : 0, Category : 4, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 6, Index : 10, Amount : 0, UseTime : 0, Category : 4, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 6, Index : 11, Amount : 0, UseTime : 0, Category : 4, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 6, Index : 12, Amount : 0, UseTime : 0, Category : 4, Price : 30,SPOP : 0
22:57:26 Load Cash Item List, Type : 6, Index : 13, Amount : 0, UseTime : 0, Category : 4, Price : 40,SPOP : 0
22:57:26 Load Cash Item List, Type : 6, Index : 14, Amount : 0, UseTime : 0, Category : 4, Price : 40,SPOP : 0
22:57:26 Load Cash Item List, Type : 6, Index : 15, Amount : 0, UseTime : 0, Category : 4, Price : 40,SPOP : 0
22:57:26 Load Cash Item List, Type : 6, Index : 16, Amount : 0, UseTime : 0, Category : 4, Price : 30,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 0, Amount : 0, UseTime : 0, Category : 5, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 1, Amount : 0, UseTime : 0, Category : 5, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 2, Amount : 0, UseTime : 0, Category : 5, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 3, Amount : 0, UseTime : 0, Category : 5, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 4, Amount : 0, UseTime : 0, Category : 5, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 5, Amount : 0, UseTime : 0, Category : 5, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 6, Amount : 0, UseTime : 0, Category : 5, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 7, Amount : 0, UseTime : 0, Category : 5, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 8, Amount : 0, UseTime : 0, Category : 5, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 9, Amount : 0, UseTime : 0, Category : 5, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 10, Amount : 0, UseTime : 0, Category : 5, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 11, Amount : 0, UseTime : 0, Category : 5, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 12, Amount : 0, UseTime : 0, Category : 5, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 13, Amount : 0, UseTime : 0, Category : 5, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 14, Amount : 0, UseTime : 0, Category : 5, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 16, Amount : 0, UseTime : 0, Category : 5, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 17, Amount : 0, UseTime : 0, Category : 5, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 18, Amount : 0, UseTime : 0, Category : 5, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 19, Amount : 0, UseTime : 0, Category : 5, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 21, Amount : 0, UseTime : 0, Category : 5, Price : 25,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 22, Amount : 0, UseTime : 0, Category : 5, Price : 25,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 24, Amount : 0, UseTime : 0, Category : 5, Price : 25,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 25, Amount : 0, UseTime : 0, Category : 5, Price : 25,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 26, Amount : 0, UseTime : 0, Category : 5, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 27, Amount : 0, UseTime : 0, Category : 5, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 28, Amount : 0, UseTime : 0, Category : 5, Price : 25,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 29, Amount : 0, UseTime : 0, Category : 5, Price : 30,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 30, Amount : 0, UseTime : 0, Category : 5, Price : 30,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 31, Amount : 0, UseTime : 0, Category : 5, Price : 30,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 33, Amount : 0, UseTime : 0, Category : 5, Price : 30,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 34, Amount : 0, UseTime : 0, Category : 5, Price : 30,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 35, Amount : 0, UseTime : 0, Category : 5, Price : 35,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 36, Amount : 0, UseTime : 0, Category : 5, Price : 35,SPOP : 0
22:57:26 Load Cash Item List, Type : 7, Index : 38, Amount : 0, UseTime : 0, Category : 5, Price : 35,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 0, Amount : 0, UseTime : 0, Category : 6, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 1, Amount : 0, UseTime : 0, Category : 6, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 2, Amount : 0, UseTime : 0, Category : 6, Price : 10,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 3, Amount : 0, UseTime : 0, Category : 6, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 4, Amount : 0, UseTime : 0, Category : 6, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 5, Amount : 0, UseTime : 0, Category : 6, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 6, Amount : 0, UseTime : 0, Category : 6, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 7, Amount : 0, UseTime : 0, Category : 6, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 8, Amount : 0, UseTime : 0, Category : 6, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 9, Amount : 0, UseTime : 0, Category : 6, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 10, Amount : 0, UseTime : 0, Category : 6, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 11, Amount : 0, UseTime : 0, Category : 6, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 12, Amount : 0, UseTime : 0, Category : 6, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 13, Amount : 0, UseTime : 0, Category : 6, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 14, Amount : 0, UseTime : 0, Category : 6, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 15, Amount : 0, UseTime : 0, Category : 6, Price : 15,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 16, Amount : 0, UseTime : 0, Category : 6, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 17, Amount : 0, UseTime : 0, Category : 6, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 18, Amount : 0, UseTime : 0, Category : 6, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 19, Amount : 0, UseTime : 0, Category : 6, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 20, Amount : 0, UseTime : 0, Category : 6, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 21, Amount : 0, UseTime : 0, Category : 6, Price : 25,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 22, Amount : 0, UseTime : 0, Category : 6, Price : 25,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 23, Amount : 0, UseTime : 0, Category : 6, Price : 25,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 24, Amount : 0, UseTime : 0, Category : 6, Price : 25,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 25, Amount : 0, UseTime : 0, Category : 6, Price : 25,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 26, Amount : 0, UseTime : 0, Category : 6, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 27, Amount : 0, UseTime : 0, Category : 6, Price : 20,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 28, Amount : 0, UseTime : 0, Category : 6, Price : 25,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 29, Amount : 0, UseTime : 0, Category : 6, Price : 30,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 30, Amount : 0, UseTime : 0, Category : 6, Price : 30,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 31, Amount : 0, UseTime : 0, Category : 6, Price : 30,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 32, Amount : 0, UseTime : 0, Category : 6, Price : 30,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 33, Amount : 0, UseTime : 0, Category : 6, Price : 30,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 34, Amount : 0, UseTime : 0, Category : 6, Price : 30,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 35, Amount : 0, UseTime : 0, Category : 6, Price : 35,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 36, Amount : 0, UseTime : 0, Category : 6, Price : 35,SPOP : 0
22:57:26 Load Cash Item List, Type : 8, Index : 37, Amount : 0, UseTime : 0, Category : 6, Price : 35,SPOP : 0
